  31.7500 6.0250e+04 5.0519e+04 7.2610e+04 5.0637e+04 7.2516e+04 5.8740e+04 6.1772e+04 6.6910e+04 5.5417e+04 6.4943e+04 5.0637e+04 7.2516e+04 5.4059e+04
  32.0000 5.8244e+04 4.8873e+04 7.0126e+04 4.8985e+04 7.0037e+04 5.6799e+04 5.9701e+04 6.4670e+04 5.3577e+04 6.2749e+04 4.8985e+04 7.0037e+04 5.2306e+04
  32.2500 5.6317e+04 4.7290e+04 6.7742e+04 4.7397e+04 6.7656e+04 5.4932e+04 5.7711e+04 6.2517e+04 5.1808e+04 6.0642e+04 4.7397e+04 6.7656e+04 5.0619e+04
  32.5000 5.4464e+04 4.5767e+04 6.5452e+04 4.5868e+04 6.5371e+04 5.3137e+04 5.5799e+04 6.0448e+04 5.0107e+04 5.8617e+04 4.5868e+04 6.5371e+04 4.8996e+04
  32.7500 5.2682e+04 4.4301e+04 6.3253e+04 4.4398e+04 6.3176e+04 5.1411e+04 5.3960e+04 5.8458e+04 4.8471e+04 5.6671e+04 4.4398e+04 6.3176e+04 4.7433e+04
  33.0000 5.0968e+04 4.2890e+04 6.1140e+04 4.2983e+04 6.1066e+04 4.9749e+04 5.2193e+04 5.6544e+04 4.6898e+04 5.4801e+04 4.2983e+04 6.1066e+04 4.5929e+04
  33.2500 4.9320e+04 4.1532e+04 5.9110e+04 4.1620e+04 5.9040e+04 4.8151e+04 5.0493e+04 5.4703e+04 4.5385e+04 5.3003e+04 4.1620e+04 5.9040e+04 4.4480e+04
  33.5000 4.7734e+04 4.0224e+04 5.7159e+04 4.0308e+04 5.7092e+04 4.6613e+04 4.8858e+04 5.2932e+04 4.3928e+04 5.1274e+04 4.0308e+04 5.7092e+04 4.3085e+04
  33.7500 4.6207e+04 3.8964e+04 5.5283e+04 3.9045e+04 5.5218e+04 4.5132e+04 4.7286e+04 5.1229e+04 4.2527e+04 4.9611e+04 3.9045e+04 5.5218e+04 4.1741e+04
  34.0000 4.4738e+04 3.7751e+04 5.3479e+04 3.7827e+04 5.3418e+04 4.3706e+04 4.5772e+04 4.9590e+04 4.1178e+04 4.8011e+04 3.7827e+04 5.3418e+04 4.0446e+04
  34.2500 4.3324e+04 3.6582e+04 5.1744e+04 3.6655e+04 5.1685e+04 4.2334e+04 4.4316e+04 4.8012e+04 3.9879e+04 4.6472e+04 3.6655e+04 5.1685e+04 3.9198e+04
  34.5000 4.1962e+04 3.5455e+04 5.0074e+04 3.5524e+04 5.0018e+04 4.1011e+04 4.2913e+04 4.6493e+04 3.8628e+04 4.4990e+04 3.5524e+04 5.0018e+04 3.7994e+04
  34.7500 4.0650e+04 3.4368e+04 4.8468e+04 3.4435e+04 4.8415e+04 3.9737e+04 4.1563e+04 4.5030e+04 3.7423e+04 4.3564e+04 3.4435e+04 4.8415e+04 3.6834e+04
  35.0000 3.9386e+04 3.3321e+04 4.6922e+04 3.3385e+04 4.6871e+04 3.8510e+04 4.0263e+04 4.3621e+04 3.6262e+04 4.2190e+04 3.3385e+04 4.6871e+04 3.5716e+04
  35.2500 3.8169e+04 3.2311e+04 4.5434e+04 3.2372e+04 4.5385e+04 3.7326e+04 3.9010e+04 4.2263e+04 3.5143e+04 4.0868e+04 3.2372e+04 4.5385e+04 3.4637e+04
  35.5000 3.6995e+04 3.1337e+04 4.4001e+04 3.1395e+04 4.3954e+04 3.6186e+04 3.7803e+04 4.0955e+04 3.4065e+04 3.9593e+04 3.1395e+04 4.3954e+04 3.3596e+04
  35.7500 3.5864e+04 3.0397e+04 4.2620e+04 3.0453e+04 4.2576e+04 3.5086e+04 3.6640e+04 3.9694e+04 3.3025e+04 3.8366e+04 3.0453e+04 4.2576e+04 3.2592e+04
  36.0000 3.4773e+04 2.9490e+04 4.1291e+04 2.9544e+04 4.1248e+04 3.4025e+04 3.5518e+04 3.8479e+04 3.2023e+04 3.7183e+04 2.9544e+04 4.1248e+04 3.1622e+04
  36.2500 3.3721e+04 2.8615e+04 4.0010e+04 2.8666e+04 3.9969e+04 3.3002e+04 3.4437e+04 3.7307e+04 3.1056e+04 3.6042e+04 2.8666e+04 3.9969e+04 3.0687e+04
  36.5000 3.2706e+04 2.7770e+04 3.8775e+04 2.7819e+04 3.8736e+04 3.2014e+04 3.3395e+04 3.6177e+04 3.0123e+04 3.4943e+04 2.7819e+04 3.8736e+04 2.9784e+04
  36.7500 3.1727e+04 2.6955e+04 3.7585e+04 2.7001e+04 3.7548e+04 3.1062e+04 3.2389e+04 3.5087e+04 2.9223e+04 3.3883e+04 2.7001e+04 3.7548e+04 2.8912e+04
  37.0000 3.0782e+04 2.6167e+04 3.6438e+04 2.6212e+04 3.6402e+04 3.0142e+04 3.1419e+04 3.4036e+04 2.8355e+04 3.2860e+04 2.6212e+04 3.6402e+04 2.8069e+04
  37.2500 2.9870e+04 2.5406e+04 3.5331e+04 2.5449e+04 3.5297e+04 2.9254e+04 3.0483e+04 3.3021e+04 2.7516e+04 3.1874e+04 2.5449e+04 3.5297e+04 2.7255e+04
  37.5000 2.8990e+04 2.4671e+04 3.4265e+04 2.4712e+04 3.4232e+04 2.8397e+04 2.9579e+04 3.2041e+04 2.6707e+04 3.0922e+04 2.4712e+04 3.4232e+04 2.6469e+04
  37.7500 2.8140e+04 2.3961e+04 3.3235e+04 2.4000e+04 3.3204e+04 2.7569e+04 2.8707e+04 3.1096e+04 2.5926e+04 3.0004e+04 2.4000e+04 3.3204e+04 2.5710e+04
  38.0000 2.7320e+04 2.3275e+04 3.2242e+04 2.3313e+04 3.2212e+04 2.6770e+04 2.7865e+04 3.0183e+04 2.5171e+04 2.9117e+04 2.3313e+04 3.2212e+04 2.4975e+04
  38.2500 2.6527e+04 2.2612e+04 3.1284e+04 2.2648e+04 3.1255e+04 2.5997e+04 2.7052e+04 2.9302e+04 2.4442e+04 2.8261e+04 2.2648e+04 3.1255e+04 2.4266e+04
  38.5000 2.5761e+04 2.1971e+04 3.0359e+04 2.2005e+04 3.0331e+04 2.5251e+04 2.6267e+04 2.8450e+04 2.3737e+04 2.7435e+04 2.2005e+04 3.0331e+04 2.3580e+04
  38.7500 2.5021e+04 2.1351e+04 2.9466e+04 2.1384e+04 2.9439e+04 2.4530e+04 2.5508e+04 2.7628e+04 2.3057e+04 2.6637e+04 2.1384e+04 2.9439e+04 2.2916e+04
  39.0000 2.4306e+04 2.0752e+04 2.8604e+04 2.0783e+04 2.8578e+04 2.3832e+04 2.4775e+04 2.6833e+04 2.2399e+04 2.5866e+04 2.0783e+04 2.8578e+04 2.2274e+04
  39.2500 2.3614e+04 2.0172e+04 2.7771e+04 2.0202e+04 2.7746e+04 2.3158e+04 2.4066e+04 2.6066e+04 2.1763e+04 2.5121e+04 2.0202e+04 2.7746e+04 2.1654e+04
  39.5000 2.2946e+04 1.9611e+04 2.6967e+04 1.9640e+04 2.6943e+04 2.2506e+04 2.3382e+04 2.5323e+04 2.1148e+04 2.4401e+04 1.9640e+04 2.6943e+04 2.1053e+04
  39.7500 2.2300e+04 1.9069e+04 2.6190e+04 1.9097e+04 2.6167e+04 2.1876e+04 2.2720e+04 2.4606e+04 2.0554e+04 2.3706e+04 1.9097e+04 2.6167e+04 2.0472e+04
  40.0000 2.1675e+04 1.8544e+04 2.5439e+04 1.8570e+04 2.5417e+04 2.1266e+04 2.2080e+04 2.3912e+04 1.9978e+04 2.3033e+04 1.8570e+04 2.5417e+04 1.9910e+04
  40.2500 2.1071e+04 1.8035e+04 2.4713e+04 1.8061e+04 2.4692e+04 2.0676e+04 2.1461e+04 2.3241e+04 1.9422e+04 2.2384e+04 1.8061e+04 2.4692e+04 1.9365e+04
  40.5000 2.0486e+04 1.7544e+04 2.4012e+04 1.7568e+04 2.3992e+04 2.0106e+04 2.0862e+04 2.2592e+04 1.8884e+04 2.1755e+04 1.7568e+04 2.3992e+04 1.8838e+04
  40.7500 1.9920e+04 1.7067e+04 2.3334e+04 1.7091e+04 2.3315e+04 1.9553e+04 2.0283e+04 2.1965e+04 1.8363e+04 2.1147e+04 1.7091e+04 2.3315e+04 1.8328e+04
  41.0000 1.9373e+04 1.6606e+04 2.2678e+04 1.6629e+04 2.2660e+04 1.9019e+04 1.9723e+04 2.1357e+04 1.7860e+04 2.0559e+04 1.6629e+04 2.2660e+04 1.7834e+04
  41.2500 1.8843e+04 1.6160e+04 2.2044e+04 1.6182e+04 2.2027e+04 1.8501e+04 1.9181e+04 2.0770e+04 1.7372e+04 1.9991e+04 1.6182e+04 2.2027e+04 1.7356e+04
  41.5000 1.8330e+04 1.5728e+04 2.1431e+04 1.5749e+04 2.1414e+04 1.8000e+04 1.8656e+04 2.0201e+04 1.6900e+04 1.9440e+04 1.5749e+04 2.1414e+04 1.6893e+04
  41.7500 1.7834e+04 1.5309e+04 2.0838e+04 1.5329e+04 2.0821e+04 1.7515e+04 1.8148e+04 1.9650e+04 1.6443e+04 1.8908e+04 1.5329e+04 2.0821e+04 1.6444e+04
  42.0000 1.7353e+04 1.4903e+04 2.0264e+04 1.4923e+04 2.0248e+04 1.7045e+04 1.7657e+04 1.9117e+04 1.6000e+04 1.8392e+04 1.4923e+04 2.0248e+04 1.6009e+04
  42.2500 1.6888e+04 1.4510e+04 1.9708e+04 1.4529e+04 1.9693e+04 1.6590e+04 1.7181e+04 1.8601e+04 1.5572e+04 1.7893e+04 1.4529e+04 1.9693e+04 1.5588e+04
  42.5000 1.6437e+04 1.4129e+04 1.9170e+04 1.4147e+04 1.9155e+04 1.6149e+04 1.6720e+04 1.8102e+04 1.5157e+04 1.7410e+04 1.4147e+04 1.9155e+04 1.5180e+04
  42.7500 1.6000e+04 1.3760e+04 1.8650e+04 1.3777e+04 1.8635e+04 1.5722e+04 1.6273e+04 1.7618e+04 1.4755e+04 1.6942e+04 1.3777e+04 1.8635e+04 1.4784e+04
  43.0000 1.5577e+04 1.3402e+04 1.8145e+04 1.3419e+04 1.8132e+04 1.5308e+04 1.5841e+04 1.7148e+04 1.4365e+04 1.6489e+04 1.3419e+04 1.8132e+04 1.4400e+04
  43.2500 1.5167e+04 1.3055e+04 1.7657e+04 1.3071e+04 1.7644e+04 1.4907e+04 1.5422e+04 1.6694e+04 1.3988e+04 1.6050e+04 1.3071e+04 1.7644e+04 1.4028e+04
  43.5000 1.4769e+04 1.2719e+04 1.7185e+04 1.2734e+04 1.7172e+04 1.4519e+04 1.5016e+04 1.6254e+04 1.3622e+04 1.5625e+04 1.2734e+04 1.7172e+04 1.3667e+04
  43.7500 1.4384e+04 1.2392e+04 1.6727e+04 1.2407e+04 1.6714e+04 1.4142e+04 1.4623e+04 1.5827e+04 1.3267e+04 1.5213e+04 1.2407e+04 1.6714e+04 1.3317e+04
  44.0000 1.4010e+04 1.2076e+04 1.6283e+04 1.2090e+04 1.6271e+04 1.3776e+04 1.4241e+04 1.5414e+04 1.2923e+04 1.4814e+04 1.2090e+04 1.6271e+04 1.2978e+04
  44.2500 1.3648e+04 1.1769e+04 1.5853e+04 1.1782e+04 1.5842e+04 1.3422e+04 1.3872e+04 1.5013e+04 1.2590e+04 1.4427e+04 1.1782e+04 1.5842e+04 1.2648e+04
  44.5000 1.3297e+04 1.1471e+04 1.5437e+04 1.1484e+04 1.5426e+04 1.3078e+04 1.3513e+04 1.4624e+04 1.2267e+04 1.4052e+04 1.1484e+04 1.5426e+04 1.2329e+04
  44.7500 1.2957e+04 1.1182e+04 1.5033e+04 1.1195e+04 1.5022e+04 1.2745e+04 1.3166e+04 1.4247e+04 1.1953e+04 1.3688e+04 1.1195e+04 1.5022e+04 1.2019e+04
  45.0000 1.2626e+04 1.0901e+04 1.4642e+04 1.0914e+04 1.4631e+04 1.2421e+04 1.2829e+04 1.3881e+04 1.1649e+04 1.3335e+04 1.0914e+04 1.4631e+04 1.1718e+04
  45.2500 1.2306e+04 1.0629e+04 1.4262e+04 1.0641e+04 1.4252e+04 1.2107e+04 1.2502e+04 1.3527e+04 1.1354e+04 1.2993e+04 1.0641e+04 1.4252e+04 1.1426e+04
  45.5000 1.1995e+04 1.0365e+04 1.3894e+04 1.0376e+04 1.3885e+04 1.1803e+04 1.2184e+04 1.3182e+04 1.1067e+04 1.2661e+04 1.0376e+04 1.3885e+04 1.1142e+04
  45.7500 1.1693e+04 1.0108e+04 1.3538e+04 1.0119e+04 1.3528e+04 1.1507e+04 1.1877e+04 1.2849e+04 1.0790e+04 1.2339e+04 1.0119e+04 1.3528e+04 1.0867e+04
  46.0000 1.1400e+04 9.8588e+03 1.3192e+04 9.8694e+03 1.3183e+04 1.1220e+04 1.1578e+04 1.2525e+04 1.0520e+04 1.2027e+04 9.8694e+03 1.3183e+04 1.0599e+04
  46.2500 1.1116e+04 9.6168e+03 1.2856e+04 9.6270e+03 1.2847e+04 1.0942e+04 1.1288e+04 1.2210e+04 1.0258e+04 1.1724e+04 9.6270e+03 1.2847e+04 1.0340e+04
  46.5000 1.0840e+04 9.3817e+03 1.2530e+04 9.3916e+03 1.2522e+04 1.0671e+04 1.1007e+04 1.1905e+04 1.0004e+04 1.1430e+04 9.3916e+03 1.2522e+04 1.0087e+04
  46.7500 1.0572e+04 9.1534e+03 1.2214e+04 9.1629e+03 1.2206e+04 1.0408e+04 1.0734e+04 1.1609e+04 9.7571e+03 1.1145e+04 9.1629e+03 1.2206e+04 9.8422e+03
  47.0000 1.0312e+04 8.9315e+03 1.1908e+04 8.9407e+03 1.1900e+04 1.0153e+04 1.0468e+04 1.1321e+04 9.5175e+03 1.0868e+04 8.9407e+03 1.1900e+04 9.6041e+03
  47.2500 1.0060e+04 8.7160e+03 1.1610e+04 8.7248e+03 1.1603e+04 9.9057e+03 1.0211e+04 1.1042e+04 9.2847e+03 1.0599e+04 8.7248e+03 1.1603e+04 9.3727e+03
  47.5000 9.8142e+03 8.5065e+03 1.1322e+04 8.5150e+03 1.1314e+04 9.6650e+03 9.9610e+03 1.0771e+04 9.0587e+03 1.0338e+04 8.5150e+03 1.1314e+04 9.1479e+03
  47.7500 9.5758e+03 8.3029e+03 1.1041e+04 8.3112e+03 1.1034e+04 9.4312e+03 9.7181e+03 1.0507e+04 8.8390e+03 1.0084e+04 8.3112e+03 1.1034e+04 8.9293e+03
  48.0000 9.3442e+03 8.1050e+03 1.0769e+04 8.1130e+03 1.0762e+04 9.2040e+03 9.4821e+03 1.0251e+04 8.6256e+03 9.8377e+03 8.1130e+03 1.0762e+04 8.7169e+03
  48.2500 9.1191e+03 7.9127e+03 1.0505e+04 7.9203e+03 1.0498e+04 8.9832e+03 9.2529e+03 1.0003e+04 8.4183e+03 9.5984e+03 7.9203e+03 1.0498e+04 8.5103e+03
  48.5000 8.9004e+03 7.7256e+03 1.0248e+04 7.7330e+03 1.0242e+04 8.7686e+03 9.0302e+03 9.7612e+03 8.2168e+03 9.3660e+03 7.7330e+03 1.0242e+04 8.3095e+03
  48.7500 8.6879e+03 7.5437e+03 9.9991e+03 7.5509e+03 9.9931e+03 8.5600e+03 8.8138e+03 9.5265e+03 8.0209e+03 9.1402e+03 7.5509e+03 9.9931e+03 8.1142e+03
  49.0000 8.4813e+03 7.3669e+03 9.7570e+03 7.3738e+03 9.7512e+03 8.3572e+03 8.6034e+03 9.2984e+03 7.8305e+03 8.9207e+03 7.3738e+03 9.7512e+03 7.9242e+03
  49.2500 8.2804e+03 7.1949e+03 9.5218e+03 7.2016e+03 9.5162e+03 8.1600e+03 8.3989e+03 9.0766e+03 7.6454e+03 8.7075e+03 7.2016e+03 9.5162e+03 7.7395e+03
  49.5000 8.0851e+03 7.0275e+03 9.2933e+03 7.0340e+03 9.2879e+03 7.9683e+03 8.2001e+03 8.8611e+03 7.4655e+03 8.5002e+03 7.0340e+03 9.2879e+03 7.5598e+03
  49.7500 7.8953e+03 6.8648e+03 9.0713e+03 6.8710e+03 9.0660e+03 7.7819e+03 8.0069e+03 8.6515e+03 7.2904e+03 8.2987e+03 6.8710e+03 9.0660e+03 7.3850e+03
  50.0000 7.7106e+03 6.7064e+03 8.8555e+03 6.7124e+03 8.8504e+03 7.6005e+03 7.8189e+03 8.4478e+03 7.1202e+03 8.1029e+03 6.7124e+03 8.8504e+03 7.2149e+03
  50.2500 7.5310e+03 6.5523e+03 8.6457e+03 6.5581e+03 8.6408e+03 7.4241e+03 7.6362e+03 8.2496e+03 6.9547e+03 7.9124e+03 6.5581e+03 8.6408e+03 7.0494e+03
  50.5000 7.3563e+03 6.4024e+03 8.4417e+03 6.4080e+03 8.4369e+03 7.2526e+03 7.4584e+03 8.0569e+03 6.7937e+03 7.7271e+03 6.4080e+03 8.4369e+03 6.8883e+03
  50.7500 7.1864e+03 6.2564e+03 8.2434e+03 6.2619e+03 8.2387e+03 7.0856e+03 7.2856e+03 7.8695e+03 6.6370e+03 7.5470e+03 6.2619e+03 8.2387e+03 6.7316e+03
  51.0000 7.0210e+03 6.1144e+03 8.0504e+03 6.1197e+03 8.0459e+03 6.9231e+03 7.1174e+03 7.6872e+03 6.4846e+03 7.3717e+03 6.1197e+03 8.0459e+03 6.5790e+03
  51.2500 6.8601e+03 5.9762e+03 7.8628e+03 5.9813e+03 7.8584e+03 6.7651e+03 6.9537e+03 7.5098e+03 6.3362e+03 7.2012e+03 5.9813e+03 7.8584e+03 6.4305e+03
  51.5000 6.7036e+03 5.8416e+03 7.6802e+03 5.8466e+03 7.6760e+03 6.6112e+03 6.7945e+03 7.3372e+03 6.1919e+03 7.0354e+03 5.8466e+03 7.6760e+03 6.2859e+03
  51.7500 6.5512e+03 5.7106e+03 7.5026e+03 5.7154e+03 7.4985e+03 6.4614e+03 6.6395e+03 7.1692e+03 6.0513e+03 6.8740e+03 5.7154e+03 7.4985e+03 6.1452e+03
  52.0000 6.4029e+03 5.5830e+03 7.3298e+03 5.5877e+03 7.3259e+03 6.3156e+03 6.4887e+03 7.0058e+03 5.9146e+03 6.7169e+03 5.5877e+03 7.3259e+03 6.0081e+03
  52.2500 6.2585e+03 5.4588e+03 7.1617e+03 5.4633e+03 7.1578e+03 6.1737e+03 6.3419e+03 6.8467e+03 5.7814e+03 6.5640e+03 5.4633e+03 7.1578e+03 5.8746e+03
  52.5000 6.1179e+03 5.3378e+03 6.9980e+03 5.3422e+03 6.9943e+03 6.0355e+03 6.1990e+03 6.6919e+03 5.6518e+03 6.4152e+03 5.3422e+03 6.9943e+03 5.7446e+03
  52.7500 5.9810e+03 5.2200e+03 6.8387e+03 5.2242e+03 6.8351e+03 5.9009e+03 6.0598e+03 6.5411e+03 5.5255e+03 6.2703e+03 5.2242e+03 6.8351e+03 5.6180e+03
  53.0000 5.8477e+03 5.1052e+03 6.6837e+03 5.1093e+03 6.6802e+03 5.7698e+03 5.9243e+03 6.3944e+03 5.4026e+03 6.1293e+03 5.1093e+03 6.6802e+03 5.4946e+03
  53.2500 5.7179e+03 4.9934e+03 6.5328e+03 4.9973e+03 6.5293e+03 5.6421e+03 5.7924e+03 6.2514e+03 5.2828e+03 5.9920e+03 4.9973e+03 6.5293e+03 5.3744e+03
  53.5000 5.5914e+03 4.8844e+03 6.3858e+03 4.8882e+03 6.3825e+03 5.5178e+03 5.6639e+03 6.1123e+03 5.1662e+03 5.8583e+03 4.8882e+03 6.3825e+03 5.2573e+03
  53.7500 5.4683e+03 4.7782e+03 6.2427e+03 4.7819e+03 6.2395e+03 5.3966e+03 5.5388e+03 5.9767e+03 5.0526e+03 5.7280e+03 4.7819e+03 6.2395e+03 5.1432e+03
  54.0000 5.3483e+03 4.6747e+03 6.1034e+03 4.6784e+03 6.1002e+03 5.2786e+03 5.4169e+03 5.8447e+03 4.9419e+03 5.6012e+03 4.6784e+03 6.1002e+03 5.0320e+03
  54.2500 5.2314e+03 4.5739e+03 5.9677e+03 4.5774e+03 5.9646e+03 5.1636e+03 5.2981e+03 5.7161e+03 4.8340e+03 5.4776e+03 4.5774e+03 5.9646e+03 4.9236e+03
  54.5000 5.1175e+03 4.4756e+03 5.8355e+03 4.4790e+03 5.8326e+03 5.0515e+03 5.1824e+03 5.5908e+03 4.7289e+03 5.3573e+03 4.4790e+03 5.8326e+03 4.8179e+03
  54.7500 5.0065e+03 4.3798e+03 5.7067e+03 4.3831e+03 5.7039e+03 4.9422e+03 5.0696e+03 5.4688e+03 4.6265e+03 5.2400e+03 4.3831e+03 5.7039e+03 4.7149e+03
  55.0000 4.8983e+03 4.2863e+03 5.5813e+03 4.2896e+03 5.5785e+03 4.8358e+03 4.9598e+03 5.3498e+03 4.5267e+03 5.1258e+03 4.2896e+03 5.5785e+03 4.6145e+03
  55.2500 4.7928e+03 4.1953e+03 5.4591e+03 4.1984e+03 5.4564e+03 4.7320e+03 4.8527e+03 5.2339e+03 4.4294e+03 5.0144e+03 4.1984e+03 5.4564e+03 4.5166e+03
  55.5000 4.6901e+03 4.1064e+03 5.3400e+03 4.1095e+03 5.3374e+03 4.6308e+03 4.7483e+03 5.1209e+03 4.3345e+03 4.9059e+03 4.1095e+03 5.3374e+03 4.4211e+03
  55.7500 4.5898e+03 4.0198e+03 5.2240e+03 4.0228e+03 5.2214e+03 4.5322e+03 4.6466e+03 5.0108e+03 4.2420e+03 4.8002e+03 4.0228e+03 5.2214e+03 4.3279e+03
  56.0000 4.4921e+03 3.9354e+03 5.1109e+03 3.9382e+03 5.1084e+03 4.4360e+03 4.5474e+03 4.9035e+03 4.1518e+03 4.6971e+03 3.9382e+03 5.1084e+03 4.2371e+03
  56.2500 4.3969e+03 3.8530e+03 5.0007e+03 3.8557e+03 4.9983e+03 4.3422e+03 4.4506e+03 4.7989e+03 4.0639e+03 4.5966e+03 3.8557e+03 4.9983e+03 4.1485e+03
  56.5000 4.3040e+03 3.7726e+03 4.8933e+03 3.7753e+03 4.8909e+03 4.2507e+03 4.3564e+03 4.6969e+03 3.9782e+03 4.4986e+03 3.7753e+03 4.8909e+03 4.0621e+03
  56.7500 4.2134e+03 3.6942e+03 4.7885e+03 3.6968e+03 4.7863e+03 4.1615e+03 4.2644e+03 4.5974e+03 3.8945e+03 4.4031e+03 3.6968e+03 4.7863e+03 3.9778e+03
  57.0000 4.1250e+03 3.6177e+03 4.6864e+03 3.6202e+03 4.6842e+03 4.0745e+03 4.1747e+03 4.5004e+03 3.8129e+03 4.3100e+03 3.6202e+03 4.6842e+03 3.8955e+03
  57.2500 4.0388e+03 3.5430e+03 4.5869e+03 3.5455e+03 4.5848e+03 3.9896e+03 4.0872e+03 4.4058e+03 3.7334e+03 4.2192e+03 3.5455e+03 4.5848e+03 3.8152e+03
  57.5000 3.9547e+03 3.4702e+03 4.4898e+03 3.4726e+03 4.4878e+03 3.9068e+03 4.0019e+03 4.3135e+03 3.6557e+03 4.1306e+03 3.4726e+03 4.4878e+03 3.7369e+03
  57.7500 3.8727e+03 3.3991e+03 4.3952e+03 3.4014e+03 4.3931e+03 3.8259e+03 3.9187e+03 4.2235e+03 3.5800e+03 4.0442e+03 3.4014e+03 4.3931e+03 3.6605e+03
  58.0000 3.7927e+03 3.3297e+03 4.3028e+03 3.3320e+03 4.3009e+03 3.7471e+03 3.8374e+03 4.1357e+03 3.5061e+03 3.9599e+03 3.3320e+03 4.3009e+03 3.5858e+03
  58.2500 3.7146e+03 3.2620e+03 4.2128e+03 3.2642e+03 4.2109e+03 3.6701e+03 3.7582e+03 4.0501e+03 3.4340e+03 3.8777e+03 3.2642e+03 4.2109e+03 3.5130e+03
  58.5000 3.6383e+03 3.1959e+03 4.1250e+03 3.1980e+03 4.1231e+03 3.5950e+03 3.6809e+03 3.9665e+03 3.3636e+03 3.7974e+03 3.1980e+03 4.1231e+03 3.4419e+03
  58.7500 3.5639e+03 3.1313e+03 4.0393e+03 3.1334e+03 4.0375e+03 3.5217e+03 3.6054e+03 3.8850e+03 3.2949e+03 3.7192e+03 3.1334e+03 4.0375e+03 3.3725e+03
  59.0000 3.4913e+03 3.0683e+03 3.9557e+03 3.0703e+03 3.9539e+03 3.4502e+03 3.5318e+03 3.8054e+03 3.2278e+03 3.6428e+03 3.0703e+03 3.9539e+03 3.3047e+03
  59.2500 3.4205e+03 3.0068e+03 3.8741e+03 3.0087e+03 3.8724e+03 3.3803e+03 3.4599e+03 3.7278e+03 3.1624e+03 3.5683e+03 3.0087e+03 3.8724e+03 3.2385e+03
  59.5000 3.3513e+03 2.9467e+03 3.7946e+03 2.9486e+03 3.7929e+03 3.3121e+03 3.3897e+03 3.6520e+03 3.0985e+03 3.4955e+03 2.9486e+03 3.7929e+03 3.1738e+03
  59.7500 3.2837e+03 2.8880e+03 3.7169e+03 2.8899e+03 3.7153e+03 3.2456e+03 3.3212e+03 3.5780e+03 3.0361e+03 3.4245e+03 2.8899e+03 3.7153e+03 3.1107e+03
  60.0000 3.2178e+03 2.8307e+03 3.6411e+03 2.8325e+03 3.6395e+03 3.1805e+03 3.2544e+03 3.5058e+03 2.9752e+03 3.3552e+03 2.8325e+03 3.6395e+03 3.0491e+03
  60.2500 3.1534e+03 2.7747e+03 3.5671e+03 2.7765e+03 3.5656e+03 3.1171e+03 3.1891e+03 3.4353e+03 2.9157e+03 3.2876e+03 2.7765e+03 3.5656e+03 2.9888e+03
  60.5000 3.0905e+03 2.7200e+03 3.4949e+03 2.7217e+03 3.4934e+03 3.0551e+03 3.1253e+03 3.3664e+03 2.8576e+03 3.2215e+03 2.7217e+03 3.4934e+03 2.9300e+03
  60.7500 3.0291e+03 2.6666e+03 3.4245e+03 2.6683e+03 3.4230e+03 2.9945e+03 3.0630e+03 3.2992e+03 2.8008e+03 3.1571e+03 2.6683e+03 3.4230e+03 2.8725e+03
  61.0000 2.9691e+03 2.6144e+03 3.3557e+03 2.6160e+03 3.3542e+03 2.9353e+03 3.0022e+03 3.2336e+03 2.7454e+03 3.0941e+03 2.6160e+03 3.3542e+03 2.8164e+03
  61.2500 2.9105e+03 2.5634e+03 3.2885e+03 2.5650e+03 3.2871e+03 2.8776e+03 2.9428e+03 3.1695e+03 2.6912e+03 3.0326e+03 2.5650e+03 3.2871e+03 2.7615e+03
  61.5000 2.8533e+03 2.5136e+03 3.2229e+03 2.5151e+03 3.2215e+03 2.8211e+03 2.8848e+03 3.1069e+03 2.6384e+03 2.9725e+03 2.5151e+03 3.2215e+03 2.7079e+03
  61.7500 2.7973e+03 2.4649e+03 3.1588e+03 2.4664e+03 3.1575e+03 2.7659e+03 2.8281e+03 3.0457e+03 2.5867e+03 2.9139e+03 2.4664e+03 3.1575e+03 2.6555e+03
  62.0000 2.7427e+03 2.4173e+03 3.0962e+03 2.4187e+03 3.0949e+03 2.7121e+03 2.7727e+03 2.9859e+03 2.5362e+03 2.8566e+03 2.4187e+03 3.0949e+03 2.6042e+03
  62.2500 2.6893e+03 2.3708e+03 3.0351e+03 2.3722e+03 3.0339e+03 2.6594e+03 2.7186e+03 2.9276e+03 2.4868e+03 2.8006e+03 2.3722e+03 3.0339e+03 2.5542e+03
  62.5000 2.6371e+03 2.3253e+03 2.9754e+03 2.3267e+03 2.9742e+03 2.6079e+03 2.6657e+03 2.8705e+03 2.4386e+03 2.7458e+03 2.3267e+03 2.9742e+03 2.5052e+03
  62.7500 2.5861e+03 2.2808e+03 2.9171e+03 2.2822e+03 2.9159e+03 2.5576e+03 2.6141e+03 2.8147e+03 2.3915e+03 2.6924e+03 2.2822e+03 2.9159e+03 2.4574e+03
  63.0000 2.5363e+03 2.2374e+03 2.8601e+03 2.2387e+03 2.8589e+03 2.5084e+03 2.5636e+03 2.7602e+03 2.3454e+03 2.6401e+03 2.2387e+03 2.8589e+03 2.4106e+03
  63.2500 2.4875e+03 2.1949e+03 2.8044e+03 2.1961e+03 2.8032e+03 2.4603e+03 2.5142e+03 2.7069e+03 2.3004e+03 2.5891e+03 2.1961e+03 2.8032e+03 2.3649e+03
